"Ad Name","Target URL","Video Creative ID","Thumbnail Creative ID","Headline","Brand Name"
"VID_EN_Shower_F_Anime_NSFW_Generic_Pedro_4sec_ID-763BEB25-VID","PLACEHOLDER_URL","1032531941","1032532671","Shower","PLACEHOLDER_BRAND"
