"Ad Name","Target URL","Video Creative ID","Thumbnail Creative ID","Headline","Brand Name"
"VID_EN_FemaleMasturbation_F_Anime_NSFW_Generic_Pedro_4sec_ID-49E10F06-VID","PLACEHOLDER_URL","1032531611","1032532341","Female Masturbation","PLACEHOLDER_BRAND"
"VID_EN_FemaleMasturbation_F_Real_NSFW_Generic_Seras_4sec_ID-93C3F885-VID","PLACEHOLDER_URL","1032531701","1032532431","Female Masturbation","PLACEHOLDER_BRAND"
"VID_EN_FemaleMasturbation_F_Real_NSFW_Generic_Seras_4sec_ID-A1359AB4-VID","PLACEHOLDER_URL","1032531711","1032532441","Female Masturbation","PLACEHOLDER_BRAND"
"VID_EN_FemaleMasturbation_F_Real_NSFW_Generic_Seras_4sec_ID-0BB2EC80-VID","PLACEHOLDER_URL","1032531721","1032532451","Female Masturbation","PLACEHOLDER_BRAND"
"VID_EN_FemaleMasturbation_F_Real_NSFW_Generic_Seras_4sec_ID-65580723-VID","PLACEHOLDER_URL","1032531731","1032532461","Female Masturbation","PLACEHOLDER_BRAND"
"VID_EN_FemaleMasturbation_F_Real_NSFW_Generic_Seras_4sec_ID-58D65383-VID","PLACEHOLDER_URL","1032531741","1032532471","Female Masturbation","PLACEHOLDER_BRAND"
"VID_EN_FemaleMasturbation_F_Real_NSFW_Generic_Seras_4sec_ID-4D637C01-VID","PLACEHOLDER_URL","1032531751","1032532481","Female Masturbation","PLACEHOLDER_BRAND"
"VID_EN_FemaleMasturbation_F_Real_NSFW_Generic_Seras_4sec_ID-91667900-VID","PLACEHOLDER_URL","1032531761","1032532491","Female Masturbation","PLACEHOLDER_BRAND"
