"Ad Name","Target URL","Video Creative ID","Thumbnail Creative ID","Headline","Brand Name"
"VID_EN_Ahegao_F_Real_NSFW_Generic_Seras_4sec_ID-2409CF34-VID","PLACEHOLDER_URL","1032531871","1032532601","Ahegao","PLACEHOLDER_BRAND"
"VID_EN_Ahegao_F_Real_NSFW_Generic_Seras_4sec_ID-756F5190-VID","PLACEHOLDER_URL","1032531881","1032532611","Ahegao","PLACEHOLDER_BRAND"
"VID_EN_Ahegao_F_Real_NSFW_Generic_Seras_4sec_ID-7FFB5154-VID","PLACEHOLDER_URL","1032531891","1032532621","Ahegao","PLACEHOLDER_BRAND"
"VID_EN_Ahegao_F_Real_NSFW_Generic_Seras_4sec_ID-BD6DB947-VID","PLACEHOLDER_URL","1032531901","1032532631","Ahegao","PLACEHOLDER_BRAND"
"VID_EN_Ahegao_F_Real_NSFW_Generic_Seras_4sec_ID-9FBC4121-VID","PLACEHOLDER_URL","1032531911","1032532641","Ahegao","PLACEHOLDER_BRAND"
"VID_EN_Ahegao_F_Real_NSFW_Generic_Seras_4sec_ID-4AB775BD-VID","PLACEHOLDER_URL","1032531921","1032532651","Ahegao","PLACEHOLDER_BRAND"
"VID_EN_Ahegao_F_Real_NSFW_Generic_Seras_4sec_ID-E46E7BA3-VID","PLACEHOLDER_URL","1032531931","1032532661","Ahegao","PLACEHOLDER_BRAND"
